temperature,response,response_time,question,correct_answer,category
0.5,True,0.568,Mount Everest is the tallest mountain on Earth.,True,true_false
0.6,False,1.016,Mount Everest is the tallest mountain on Earth.,True,true_false
0.7,TRUE,0.472,Mount Everest is the tallest mountain on Earth.,True,true_false
0.8,True,0.518,Mount Everest is the tallest mountain on Earth.,True,true_false
0.9,True,0.533,Mount Everest is the tallest mountain on Earth.,True,true_false
1.0,True,0.506,Mount Everest is the tallest mountain on Earth.,True,true_false
0.0,False,0.457,The world's first female Prime Minister was born in India.,False,true_false
0.1,False,0.456,The world's first female Prime Minister was born in India.,False,true_false
0.2,False,0.491,The world's first female Prime Minister was born in India.,False,true_false
0.3,False,0.503,The world's first female Prime Minister was born in India.,False,true_false
0.4,False,0.528,The world's first female Prime Minister was born in India.,False,true_false
0.5,FALSE,0.437,The world's first female Prime Minister was born in India.,False,true_false
0.6,"False"""" is: ""False""",0.417,The world's first female Prime Minister was born in India.,False,true_false
0.7,False,0.48,The world's first female Prime Minister was born in India.,False,true_false
0.8,False,0.477,The world's first female Prime Minister was born in India.,False,true_false
0.9,False,0.477,The world's first female Prime Minister was born in India.,False,true_false
1.0,,0.489,The world's first female Prime Minister was born in India.,False,true_false
0.0,True,0.487,The speed of light is faster than the speed of sound.,True,true_false
0.1,False,0.442,The speed of light is faster than the speed of sound.,True,true_false
0.2,False,0.633,The speed of light is faster than the speed of sound.,True,true_false
0.3,False,0.449,The speed of light is faster than the speed of sound.,True,true_false
0.4,True,0.494,The speed of light is faster than the speed of sound.,True,true_false
0.5,True,0.997,The speed of light is faster than the speed of sound.,True,true_false
0.6,True,0.66,The speed of light is faster than the speed of sound.,True,true_false
0.7,True,0.495,The speed of light is faster than the speed of sound.,True,true_false
0.8,False,0.465,The speed of light is faster than the speed of sound.,True,true_false
0.9,False,0.517,The speed of light is faster than the speed of sound.,True,true_false
1.0,True,0.49,The speed of light is faster than the speed of sound.,True,true_false
0.0,False,0.462,The Moon is a planet.,False,true_false
0.1,False,0.658,The Moon is a planet.,False,true_false
0.2,False,0.508,The Moon is a planet.,False,true_false
0.3,False,1.165,The Moon is a planet.,False,true_false
0.4,False,0.548,The Moon is a planet.,False,true_false
0.5,False,0.474,The Moon is a planet.,False,true_false
0.6,False,0.488,The Moon is a planet.,False,true_false
0.7,False,0.745,The Moon is a planet.,False,true_false
0.8,False,0.499,The Moon is a planet.,False,true_false
0.9,False,0.433,The Moon is a planet.,False,true_false
1.0,False.,0.589,The Moon is a planet.,False,true_false
0.0,False,0.5,Facebook was founded by Mark Zuckerberg.,True,true_false
0.1,True,0.439,Facebook was founded by Mark Zuckerberg.,True,true_false
0.2,False,0.549,Facebook was founded by Mark Zuckerberg.,True,true_false
0.3,False,1.016,Facebook was founded by Mark Zuckerberg.,True,true_false
0.4,False,0.693,Facebook was founded by Mark Zuckerberg.,True,true_false
0.5,False,0.453,Facebook was founded by Mark Zuckerberg.,True,true_false
0.6,True,1.624,Facebook was founded by Mark Zuckerberg.,True,true_false
0.7,False ]]> ]]>,0.937,Facebook was founded by Mark Zuckerberg.,True,true_false
0.8,False,0.494,Facebook was founded by Mark Zuckerberg.,True,true_false
0.9,False,0.43,Facebook was founded by Mark Zuckerberg.,True,true_false
1.0,True,0.492,Facebook was founded by Mark Zuckerberg.,True,true_false
0.0,False,0.461,A year on Jupiter is longer than a year on Earth.,True,true_false
0.1,False,0.495,A year on Jupiter is longer than a year on Earth.,True,true_false
0.2,False,0.597,A year on Jupiter is longer than a year on Earth.,True,true_false
0.3,False,0.514,A year on Jupiter is longer than a year on Earth.,True,true_false
0.4,True,0.521,A year on Jupiter is longer than a year on Earth.,True,true_false
0.5,True,0.491,A year on Jupiter is longer than a year on Earth.,True,true_false
0.6,False,0.551,A year on Jupiter is longer than a year on Earth.,True,true_false
0.7,True,1.167,A year on Jupiter is longer than a year on Earth.,True,true_false
0.8,TRUE,0.579,A year on Jupiter is longer than a year on Earth.,True,true_false
0.9,,0.435,A year on Jupiter is longer than a year on Earth.,True,true_false
1.0,True,0.446,A year on Jupiter is longer than a year on Earth.,True,true_false
0.0,False,0.453,Every month has 30 days.,False,true_false
0.1,False,0.471,Every month has 30 days.,False,true_false
0.2,False,0.481,Every month has 30 days.,False,true_false
0.3,False,0.504,Every month has 30 days.,False,true_false
0.4,False,0.482,Every month has 30 days.,False,true_false
0.5,False,0.575,Every month has 30 days.,False,true_false
0.6,False,0.447,Every month has 30 days.,False,true_false
0.7,False,1.018,Every month has 30 days.,False,true_false
0.8,False,0.447,Every month has 30 days.,False,true_false
0.9,False,0.436,Every month has 30 days.,False,true_false
1.0,False,0.44,Every month has 30 days.,False,true_false
0.0,False,0.421,January is the last month in every country.,False,true_false
0.1,False,0.726,January is the last month in every country.,False,true_false
0.2,False,0.436,January is the last month in every country.,False,true_false
0.3,False,0.437,January is the last month in every country.,False,true_false
0.4,False,0.532,January is the last month in every country.,False,true_false
0.5,False,0.55,January is the last month in every country.,False,true_false
0.6,False,0.495,January is the last month in every country.,False,true_false
0.7,False,0.437,January is the last month in every country.,False,true_false
0.8,True,0.449,January is the last month in every country.,False,true_false
0.9,False,0.954,January is the last month in every country.,False,true_false
1.0,false,0.705,January is the last month in every country.,False,true_false
0.0,False,0.44,The Great Wall of China is visible from space.,False,true_false
0.1,False,0.994,The Great Wall of China is visible from space.,False,true_false
0.2,False,0.441,The Great Wall of China is visible from space.,False,true_false
0.3,False,0.518,The Great Wall of China is visible from space.,False,true_false
0.4,False,0.472,The Great Wall of China is visible from space.,False,true_false
0.5,False,0.92,The Great Wall of China is visible from space.,False,true_false
0.6,False,0.469,The Great Wall of China is visible from space.,False,true_false
0.7,False,0.504,The Great Wall of China is visible from space.,False,true_false
0.8,False,0.456,The Great Wall of China is visible from space.,False,true_false
0.9,,0.461,The Great Wall of China is visible from space.,False,true_false
1.0,false.,0.454,The Great Wall of China is visible from space.,False,true_false
0.0,False,0.404,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.1,False,0.505,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.2,False,0.474,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.3,False,0.52,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.4,False,0.425,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.5,False,0.456,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.6,True,0.486,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.7,|,0.47,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.8,,0.433,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.9,,0.453,The first citizen of Sri Lanka is considered to be the President.,True,true_false
1.0,True            */,0.4,The first citizen of Sri Lanka is considered to be the President.,True,true_false
0.0,False,0.482,The Moon has its own light source.,False,true_false
0.1,False,0.478,The Moon has its own light source.,False,true_false
0.2,False,0.418,The Moon has its own light source.,False,true_false
0.3,False,0.569,The Moon has its own light source.,False,true_false
0.4,False,0.477,The Moon has its own light source.,False,true_false
0.5,False,1.015,The Moon has its own light source.,False,true_false
0.6,False,0.422,The Moon has its own light source.,False,true_false
0.7,False,0.476,The Moon has its own light source.,False,true_false
0.8,False,0.46,The Moon has its own light source.,False,true_false
0.9,,0.419,The Moon has its own light source.,False,true_false
1.0,False,0.516,The Moon has its own light source.,False,true_false
0.0,False,0.444,The chemical symbol for gold is Ag.,False,true_false
0.1,False,0.596,The chemical symbol for gold is Ag.,False,true_false
0.2,False,0.442,The chemical symbol for gold is Ag.,False,true_false
0.3,False,0.483,The chemical symbol for gold is Ag.,False,true_false
0.4,False,0.418,The chemical symbol for gold is Ag.,False,true_false
0.5,False Go Back to the previous question Go to the next question Go to the previous,0.466,The chemical symbol for gold is Ag.,False,true_false
0.6,False,1.032,The chemical symbol for gold is Ag.,False,true_false
0.7,False Go to Step 2,0.486,The chemical symbol for gold is Ag.,False,true_false
0.8,,0.444,The chemical symbol for gold is Ag.,False,true_false
0.9,False More,0.448,The chemical symbol for gold is Ag.,False,true_false
1.0,,0.451,The chemical symbol for gold is Ag.,False,true_false
0.0,False,0.655,Sharks are not mammals.,True,true_false
0.1,False,0.501,Sharks are not mammals.,True,true_false
0.2,False,1.034,Sharks are not mammals.,True,true_false
0.3,False,0.429,Sharks are not mammals.,True,true_false
0.4,False,0.46,Sharks are not mammals.,True,true_false
0.5,True,0.456,Sharks are not mammals.,True,true_false
0.6,False,0.458,Sharks are not mammals.,True,true_false
0.7,True,0.458,Sharks are not mammals.,True,true_false
0.8,,0.476,Sharks are not mammals.,True,true_false
0.9,True,0.481,Sharks are not mammals.,True,true_false
1.0,False,0.478,Sharks are not mammals.,True,true_false
0.0,False,0.573,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.1,False,0.459,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.2,False,0.503,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.3,False,0.499,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.4,False,0.48,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.5,False,0.451,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.6,False,0.409,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.7,False,0.698,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.8,"False I'm sorry, but I don't understand your request. You asked to",0.668,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.9,,0.433,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
1.0,True */,0.484,The Eiffel Tower was originally intended to be a temporary structure.,True,true_false
0.0,False,0.68,My father's son's son is a grandson to my mother.,True,true_false
0.1,False,0.462,My father's son's son is a grandson to my mother.,True,true_false
0.2,False,0.497,My father's son's son is a grandson to my mother.,True,true_false
0.3,False,0.554,My father's son's son is a grandson to my mother.,True,true_false
0.4,False,0.926,My father's son's son is a grandson to my mother.,True,true_false
0.5,False.                 |  |,0.473,My father's son's son is a grandson to my mother.,True,true_false
0.6,False,0.49,My father's son's son is a grandson to my mother.,True,true_false
0.7,True,0.471,My father's son's son is a grandson to my mother.,True,true_false
0.8,,0.431,My father's son's son is a grandson to my mother.,True,true_false
0.9,False,0.477,My father's son's son is a grandson to my mother.,True,true_false
1.0,FALSE,0.406,My father's son's son is a grandson to my mother.,True,true_false
